S. No,Description,Average Price,% Change,Cities,Value,Month
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,56.5,1.53,Lahore,57,02-01-2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,56.5,1.53,Faisal-abad,60,02-01-2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,56.5,1.53,Sar-godha,70,02-01-2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,56.5,1.53,Multan,50,02-01-2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,56.5,1.53,Baha-walpur,47.5,02-01-2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,56.5,1.53,Karachi,57.48,02-01-2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,56.5,1.53,Hyder-abad,51.63,02-01-2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,56.5,1.53,Sukkur,55,02-01-2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,56.5,1.53,Larkana,40.75,02-01-2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,56.5,1.53,Pesha-war,56.67,02-01-2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,56.5,1.53,Bannu,62.5,02-01-2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,56.5,1.53,Quetta,65,02-01-2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,56.5,1.53,Khuz-dar,53.75,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Islam-abad,45,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Rawal-pindi,45,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Gujran-wala,45,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Sialkot,40,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Lahore,44.29,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Faisal-abad,45,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Sar-godha,45,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Multan,45,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Baha-walpur,45,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Karachi,45.19,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Hyder-abad,44,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Sukkur,50,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Larkana,45,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Pesha-war,42.5,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Bannu,35,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Quetta,40,02-01-2019
5,"Bread Plain, Medium Size Each",43.59,0.35,Khuz-dar,40,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Islam-abad,475.78,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Rawal-pindi,442.08,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Gujran-wala,375,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Sialkot,450,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Lahore,381.96,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Faisal-abad,375,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Sar-godha,400,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Multan,390,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Baha-walpur,365,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Karachi,465.19,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Hyder-abad,390,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Sukkur,400,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Larkana,390,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Pesha-war,372.5,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Bannu,350,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Quetta,380,02-01-2019
6,"Beef With Bone, (AQ) 1 Kg",400.15,0.69,Khuz-dar,400,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Islam-abad,947.66,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Rawal-pindi,929.79,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Gujran-wala,800,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Sialkot,900,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Lahore,869.64,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Faisal-abad,850,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Sar-godha,875,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Multan,825,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Baha-walpur,725,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Karachi,884.38,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Hyder-abad,800,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Sukkur,750,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Larkana,825,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Pesha-war,820.83,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Bannu,600,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Quetta,775,02-01-2019
7,"Mutton, Average Quality 1 Kg",819.25,0.4,Khuz-dar,750,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Islam-abad,154.36,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Rawal-pindi,142.97,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Gujran-wala,143.5,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Sialkot,149,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Lahore,145.5,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Faisal-abad,149.5,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Sar-godha,146.25,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Multan,148.75,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Baha-walpur,142,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Karachi,160.6,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Hyder-abad,151.8,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Sukkur,160,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Larkana,130,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Pesha-war,155.25,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Bannu,146.25,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Quetta,168.75,02-01-2019
8,"Chicken Farm, Broiler, Live 1 Kg",151.73,12.32,Khuz-dar,185,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Islam-abad,102.5,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Rawal-pindi,100.83,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Gujran-wala,90,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Sialkot,80,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Lahore,78,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Faisal-abad,90,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Sar-godha,70,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Multan,83.33,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Baha-walpur,67.5,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Karachi,94.19,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Hyder-abad,94,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Sukkur,80,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Larkana,95,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Pesha-war,95,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Bannu,85,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Quetta,95,02-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.08,0.32,Khuz-dar,80,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Islam-abad,116.25,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Rawal-pindi,112.92,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Gujran-wala,100,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Sialkot,90,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Lahore,92.5,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Faisal-abad,97.5,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Sar-godha,90,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Multan,97.5,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Baha-walpur,80,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Karachi,141.73,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Hyder-abad,135,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Sukkur,100,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Larkana,95,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Pesha-war,106.67,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Bannu,95,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Quetta,110,02-01-2019
10,Curd (Dahi) 1 Kg,102.95,0.13,Khuz-dar,90,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Islam-abad,410.26,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Rawal-pindi,410.26,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Gujran-wala,410.26,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Sialkot,410.26,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Lahore,410,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Faisal-abad,405,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Sar-godha,410.25,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Multan,410.25,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Baha-walpur,410,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Karachi,400,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Hyder-abad,400,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Sukkur,389.74,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Larkana,425,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Pesha-war,390,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Bannu,410.25,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Quetta,400,02-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",405.97,0.13,Khuz-dar,400,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Islam-abad,112.27,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Rawal-pindi,104,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Gujran-wala,105,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Sialkot,110,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Lahore,105,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Faisal-abad,106.63,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Sar-godha,105,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Multan,101.25,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Baha-walpur,104,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Karachi,116.45,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Hyder-abad,115,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Sukkur,117.5,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Larkana,106.25,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Pesha-war,115,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Bannu,120,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Quetta,132.5,02-01-2019
12,"Eggs Hen, Farm Dozen",111.67,-3.97,Khuz-dar,122.5,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Islam-abad,246.25,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Rawal-pindi,241.67,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Gujran-wala,170,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Sialkot,160,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Lahore,187.86,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Faisal-abad,215,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Sar-godha,190,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Multan,184.17,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Baha-walpur,170,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Karachi,184.23,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Hyder-abad,160,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Sukkur,150,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Larkana,195,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Pesha-war,226.67,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Bannu,182.5,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Quetta,190,02-01-2019
13,"Mustard Oil, Average Quality 1 Kg",191.37,0.81,Khuz-dar,200,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Islam-abad,520,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Rawal-pindi,520,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Gujran-wala,520,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Sialkot,520,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Lahore,520,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Faisal-abad,520,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Sar-godha,520,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Multan,520,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Baha-walpur,520,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Karachi,510,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Hyder-abad,510,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Sukkur,510,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Larkana,500,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Pesha-war,513,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Bannu,515,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Quetta,520,02-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",512.82,0.22,Khuz-dar,460,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Islam-abad,495,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Rawal-pindi,495,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Gujran-wala,495,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Sialkot,495,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Lahore,495,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Faisal-abad,495,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Sar-godha,495,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Multan,495,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Baha-walpur,495,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Karachi,490,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Hyder-abad,490,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Sukkur,490,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Larkana,490,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Pesha-war,495,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Bannu,490,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Quetta,490,02-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",490.88,-0.05,Khuz-dar,455,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Islam-abad,159.06,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Rawal-pindi,157.09,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Gujran-wala,155,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Sialkot,155,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Lahore,155.75,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Faisal-abad,152.25,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Sar-godha,150,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Multan,163.5,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Baha-walpur,163.75,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Karachi,161.73,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Hyder-abad,195,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Sukkur,145,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Larkana,130,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Pesha-war,169.58,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Bannu,170,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Quetta,195,02-01-2019
16,Vegetable Ghee (Loose) 1 Kg,158.98,0.77,Khuz-dar,125,02-01-2019
17,Bananas Dozen,74.46,8.02,Islam-abad,133.29,02-01-2019
17,Bananas Dozen,74.46,8.02,Rawal-pindi,103.65,02-01-2019
17,Bananas Dozen,74.46,8.02,Gujran-wala,72.5,02-01-2019
17,Bananas Dozen,74.46,8.02,Sialkot,76.25,02-01-2019
17,Bananas Dozen,74.46,8.02,Lahore,73.04,02-01-2019
17,Bananas Dozen,74.46,8.02,Faisal-abad,65,02-01-2019
17,Bananas Dozen,74.46,8.02,Sar-godha,55,02-01-2019
17,Bananas Dozen,74.46,8.02,Multan,88.54,02-01-2019
17,Bananas Dozen,74.46,8.02,Baha-walpur,73.75,02-01-2019
17,Bananas Dozen,74.46,8.02,Karachi,70.34,02-01-2019
17,Bananas Dozen,74.46,8.02,Hyder-abad,52.5,02-01-2019
17,Bananas Dozen,74.46,8.02,Sukkur,60,02-01-2019
17,Bananas Dozen,74.46,8.02,Larkana,58.75,02-01-2019
17,Bananas Dozen,74.46,8.02,Pesha-war,71.67,02-01-2019
17,Bananas Dozen,74.46,8.02,Bannu,65.31,02-01-2019
17,Bananas Dozen,74.46,8.02,Quetta,72.5,02-01-2019
17,Bananas Dozen,74.46,8.02,Khuz-dar,73.75,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Islam-abad,135.63,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Rawal-pindi,120,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Gujran-wala,150,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Sialkot,150,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Lahore,133.93,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Faisal-abad,130,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Sar-godha,140,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Multan,110,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Baha-walpur,105,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Karachi,111.25,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Hyder-abad,108.13,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Sukkur,110,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Larkana,103.75,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Pesha-war,92.5,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Bannu,113.75,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Quetta,135,02-01-2019
18,"Pulse Masoor, Washed 1 Kg",121.7,0.32,Khuz-dar,120,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Islam-abad,137.35,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Rawal-pindi,128.75,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Gujran-wala,120,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Sialkot,120,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Lahore,123.93,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Faisal-abad,130,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Sar-godha,125,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Multan,118.75,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Baha-walpur,120,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Karachi,133.94,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Hyder-abad,129.53,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Sukkur,135,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Larkana,118.75,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Pesha-war,112.08,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Bannu,111.25,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Quetta,147.5,02-01-2019
19,"Pulse Moong, Washed 1 Kg",125.25,-0.21,Khuz-dar,117.5,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Islam-abad,167.5,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Rawal-pindi,157.5,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Gujran-wala,155,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Sialkot,160,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Lahore,157.14,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Faisal-abad,153.75,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Sar-godha,180,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Multan,150,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Baha-walpur,140,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Karachi,149.81,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Hyder-abad,137.19,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Sukkur,140,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Larkana,136.25,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Pesha-war,131.67,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Bannu,130,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Quetta,180,02-01-2019
20,"Pulse Mash, Washed 1 Kg",152.99,0.01,Khuz-dar,175,02-01-2019
21,"Pulse Gram, Washed 1 Kg",126.02,-0.1,Islam-abad,142.19,02-01-2019
21,"Pulse Gram, Washed 1 Kg",126.02,-0.1,Rawal-pindi,134.9,02-01-2019
21,"Pulse Gram, Washed 1 Kg",126.02,-0.1,Gujran-wala,115,02-01-2019
21,"Pulse Gram, Washed 1 Kg",126.02,-0.1,Sialkot,108.75,02-01-2019
21,"Pulse Gram, Washed 1 Kg",126.02,-0.1,Lahore,120.71,02-01-2019
21,"Pulse Gram, Washed 1 Kg",126.02,-0.1,Faisal-abad,125,02-01-2019
21,"Pulse Gram, Washed 1 Kg",126.02,-0.1,Sar-godha,118.75,02-01-2019
21,"Pulse Gram, Washed 1 Kg",126.02,-0.1,Multan,120,02-01-2019
21,"Pulse Gram, Washed 1 Kg",126.02,-0.1,Baha-walpur,130,02-01-2019
21,"Pulse Gram, Washed 1 Kg",126.02,-0.1,Karachi,134.33,02-01-2019
21,"Pulse Gram, Washed 1 Kg",126.02,-0.1,Hyder-abad,121.88,02-01-2019
21,"Pulse Gram, Washed 1 Kg",126.02,-0.1,Sukkur,125,02-01-2019
21,"Pulse Gram, Washed 1 Kg",126.02,-0.1,Larkana,117.5,02-01-2019
