S. No,Description,Average Price,% Change,Cities,Value,Month
18,Pulse Moong (Washed) 1 Kg,177.31,4.23,Baha-walpur,167.2,06-01-2022
18,Pulse Moong (Washed) 1 Kg,177.31,4.23,Karachi,197,06-01-2022
18,Pulse Moong (Washed) 1 Kg,177.31,4.23,Hyder-abad,192.07,06-01-2022
18,Pulse Moong (Washed) 1 Kg,177.31,4.23,Sukkur,217.78,06-01-2022
18,Pulse Moong (Washed) 1 Kg,177.31,4.23,Larkana,200.65,06-01-2022
18,Pulse Moong (Washed) 1 Kg,177.31,4.23,Pesha-war,153.15,06-01-2022
18,Pulse Moong (Washed) 1 Kg,177.31,4.23,Bannu,163.93,06-01-2022
18,Pulse Moong (Washed) 1 Kg,177.31,4.23,Quetta,214.77,06-01-2022
18,Pulse Moong (Washed) 1 Kg,177.31,4.23,Khuz-dar,231.97,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Islam-abad,318.58,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Rawal-pindi,315.26,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Gujran-wala,319.51,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Sialkot,309.55,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Lahore,335.79,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Faisal-abad,279.6,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Sar-godha,298.65,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Multan,298.92,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Baha-walpur,309.17,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Karachi,312.37,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Hyder-abad,304.12,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Sukkur,299.47,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Larkana,305.77,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Pesha-war,313.24,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Bannu,303.9,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Quetta,328.7,06-01-2022
19,Pulse Mash (Washed) 1 Kg,303.14,8.07,Khuz-dar,220,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Islam-abad,210.22,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Rawal-pindi,205.89,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Gujran-wala,194.85,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Sialkot,193.41,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Lahore,191.76,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Faisal-abad,164.84,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Sar-godha,176.32,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Multan,205.32,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Baha-walpur,198.47,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Karachi,206.43,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Hyder-abad,206.33,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Sukkur,200.47,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Larkana,215.06,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Pesha-war,212.46,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Bannu,209.26,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Quetta,222.75,06-01-2022
20,Pulse Gram 1 Kg,200.48,15.92,Khuz-dar,202.59,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Islam-abad,61.58,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Rawal-pindi,59.59,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Gujran-wala,52.24,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Sialkot,52.22,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Lahore,53.82,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Faisal-abad,62.64,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Sar-godha,43.73,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Multan,56.01,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Baha-walpur,50,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Karachi,44.19,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Hyder-abad,40.08,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Sukkur,40,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Larkana,34.04,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Pesha-war,53.38,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Bannu,57.45,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Quetta,40.48,06-01-2022
21,Potatoes 1 Kg,49.14,31.01,Khuz-dar,45.85,06-01-2022
22,Onions 1 Kg,79.46,6.41,Islam-abad,94.73,06-01-2022
22,Onions 1 Kg,79.46,6.41,Rawal-pindi,88.86,06-01-2022
22,Onions 1 Kg,79.46,6.41,Gujran-wala,79.12,06-01-2022
22,Onions 1 Kg,79.46,6.41,Sialkot,78.74,06-01-2022
22,Onions 1 Kg,79.46,6.41,Lahore,83.74,06-01-2022
22,Onions 1 Kg,79.46,6.41,Faisal-abad,78.51,06-01-2022
22,Onions 1 Kg,79.46,6.41,Sar-godha,80,06-01-2022
22,Onions 1 Kg,79.46,6.41,Multan,84.31,06-01-2022
22,Onions 1 Kg,79.46,6.41,Baha-walpur,85.64,06-01-2022
22,Onions 1 Kg,79.46,6.41,Karachi,76,06-01-2022
22,Onions 1 Kg,79.46,6.41,Hyder-abad,80.25,06-01-2022
22,Onions 1 Kg,79.46,6.41,Sukkur,75.17,06-01-2022
22,Onions 1 Kg,79.46,6.41,Larkana,72.26,06-01-2022
22,Onions 1 Kg,79.46,6.41,Pesha-war,75.33,06-01-2022
22,Onions 1 Kg,79.46,6.41,Bannu,71.89,06-01-2022
22,Onions 1 Kg,79.46,6.41,Quetta,74.89,06-01-2022
22,Onions 1 Kg,79.46,6.41,Khuz-dar,74.96,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Islam-abad,94.63,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Rawal-pindi,90.14,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Gujran-wala,75.64,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Sialkot,78.6,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Lahore,84.64,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Faisal-abad,83.2,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Sar-godha,65.88,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Multan,85.23,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Baha-walpur,92.88,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Karachi,84.08,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Hyder-abad,85.74,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Sukkur,78.97,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Larkana,82.64,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Pesha-war,66.52,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Bannu,63.82,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Quetta,78.69,06-01-2022
23,Tomatoes 1 Kg,79.44,6.98,Khuz-dar,68.33,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Islam-abad,91.11,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Rawal-pindi,89.84,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Gujran-wala,88.79,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Sialkot,88,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Lahore,88.4,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Faisal-abad,85.66,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Sar-godha,85.8,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Multan,86.25,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Baha-walpur,86.64,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Karachi,89.48,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Hyder-abad,88.04,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Sukkur,84.6,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Larkana,90,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Pesha-war,89.24,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Bannu,85,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Quetta,89.2,06-01-2022
24,Sugar Refined 1 Kg,87.71,3.02,Khuz-dar,85.33,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Islam-abad,150.64,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Rawal-pindi,153.75,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Gujran-wala,120,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Sialkot,127.63,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Lahore,139.93,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Faisal-abad,143.26,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Sar-godha,110,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Multan,105.44,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Baha-walpur,128.41,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Karachi,161.39,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Hyder-abad,144.08,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Sukkur,100,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Larkana,115.28,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Pesha-war,138.62,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Bannu,119.72,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Quetta,154.95,06-01-2022
25,Gur (Average Quality) 1 Kg,130.53,0.5,Khuz-dar,126.95,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Islam-abad,35,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Rawal-pindi,35,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Gujran-wala,35,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Sialkot,35,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Lahore,35,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Faisal-abad,35,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Sar-godha,38.95,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Multan,35,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Baha-walpur,35,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Karachi,37.92,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Hyder-abad,30,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Sukkur,35,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Larkana,40,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Pesha-war,35,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Bannu,35,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Quetta,40,06-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 Each,35.62,1.11,Khuz-dar,35,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Islam-abad,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Rawal-pindi,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Gujran-wala,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Sialkot,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Lahore,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Faisal-abad,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Sar-godha,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Multan,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Baha-walpur,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Karachi,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Hyder-abad,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Sukkur,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Larkana,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Pesha-war,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Bannu,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Quetta,215,06-01-2022
27,Chilies Powder NATIONAL 200 gm Pa Each,215,-4.9,Khuz-dar,215,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Islam-abad,356.6,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Rawal-pindi,350.66,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Gujran-wala,245.95,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Sialkot,307.85,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Lahore,241.72,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Faisal-abad,291.83,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Sar-godha,295.22,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Multan,299.7,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Baha-walpur,300,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Karachi,289.24,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Hyder-abad,228.12,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Sukkur,291.83,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Larkana,226.47,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Pesha-war,364.34,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Bannu,331.68,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Quetta,303.83,06-01-2022
28,Garlic (Lehsun) 1 Kg,296.07,-4.76,Khuz-dar,363.67,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Islam-abad,265.74,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Rawal-pindi,265.74,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Gujran-wala,271.61,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Sialkot,260,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Lahore,265.74,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Faisal-abad,260,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Sar-godha,260,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Multan,260,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Baha-walpur,260,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Karachi,265.74,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Hyder-abad,260,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Sukkur,260,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Larkana,260,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Pesha-war,265.74,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Bannu,265.74,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Quetta,265.74,06-01-2022
29,Tea Lipton Yellow Label 190 gm Pack Each,263.02,1.28,Khuz-dar,260,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Islam-abad,186.74,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Rawal-pindi,182.42,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Gujran-wala,280,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Sialkot,200,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Lahore,145.49,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Faisal-abad,265.66,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Sar-godha,187.75,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Multan,177.44,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Baha-walpur,203.85,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Karachi,184.57,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Hyder-abad,192.31,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Sukkur,173.21,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Larkana,240,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Pesha-war,153.26,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Bannu,117.6,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Quetta,249.87,06-01-2022
30,Cooked Beef at Average Hotel Per Plat e,193.43,7.69,Khuz-dar,223.28,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Islam-abad,118.54,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Rawal-pindi,116.49,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Gujran-wala,100,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Sialkot,95.64,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Lahore,89.97,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Faisal-abad,111.56,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Sar-godha,95.87,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Multan,75.97,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Baha-walpur,94.54,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Karachi,111.37,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Hyder-abad,86.48,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Sukkur,89.44,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Larkana,91.46,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Pesha-war,79.48,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Bannu,75.84,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Quetta,114.93,06-01-2022
31,Cooked Daal at Average Hotel Per Plat e,95.59,6.8,Khuz-dar,93.22,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Islam-abad,40,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Rawal-pindi,39.24,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Gujran-wala,40,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Sialkot,40,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Lahore,31.79,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Faisal-abad,38.6,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Sar-godha,32.91,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Multan,36.24,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Baha-walpur,32.39,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Karachi,44.21,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Hyder-abad,46.84,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Sukkur,40,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Larkana,37.15,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Pesha-war,30,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Bannu,30,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Quetta,30,06-01-2022
32,Tea Prepared Ordinary Per Cup,36.4,4.33,Khuz-dar,35,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Islam-abad,100,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Rawal-pindi,100,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Gujran-wala,95.87,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Sialkot,93.87,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Lahore,95.87,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Faisal-abad,97.52,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Sar-godha,95.87,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Multan,101.52,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Baha-walpur,95.87,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Karachi,97.65,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Hyder-abad,101.52,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Sukkur,93.87,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Larkana,95.87,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Pesha-war,100,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Bannu,103.89,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Quetta,105.71,06-01-2022
33,Cigarettes Capstan 20'S Packet Each,98.1,6.75,Khuz-dar,93.87,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Islam-abad,447.18,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Rawal-pindi,425.77,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Gujran-wala,427,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Sialkot,400,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Lahore,377.5,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Faisal-abad,400,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Sar-godha,470,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Multan,499,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Baha-walpur,400.67,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Karachi,351.33,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Hyder-abad,380,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Sukkur,383.15,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Larkana,350,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Pesha-war,482.74,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Bannu,457.31,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Quetta,548.48,06-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",420.4,1.06,Khuz-dar,400,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Islam-abad,448.1,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Rawal-pindi,414.52,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Gujran-wala,274.24,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Sialkot,300,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Lahore,187.88,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Faisal-abad,400,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Sar-godha,253.29,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Multan,300,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Baha-walpur,363.3,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Karachi,290.39,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Hyder-abad,186.43,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Sukkur,173.21,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Larkana,282.31,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Pesha-war,427.71,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Bannu,350,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Quetta,174.95,06-01-2022
35,Shirting (Average Quality) 1 mtr,281.57,0.52,Khuz-dar,200,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Islam-abad,375.01,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Rawal-pindi,359.11,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Gujran-wala,474,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Sialkot,309.68,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Lahore,346.54,06-01-2022
