S. No,Description,Average Price,% Change,Cities,Value,Month
49,LPG 11.67 kg Cylinder Each,3340.89,-1.16,Baha-walpur,3323.46,4/1/2023
49,LPG 11.67 kg Cylinder Each,3340.89,-1.16,Karachi,3351.57,4/1/2023
49,LPG 11.67 kg Cylinder Each,3340.89,-1.16,Hyder-abad,3350.22,4/1/2023
49,LPG 11.67 kg Cylinder Each,3340.89,-1.16,Sukkur,3308.2,4/1/2023
49,LPG 11.67 kg Cylinder Each,3340.89,-1.16,Larkana,3235.22,4/1/2023
49,LPG 11.67 kg Cylinder Each,3340.89,-1.16,Pesha-war,3354.74,4/1/2023
49,LPG 11.67 kg Cylinder Each,3340.89,-1.16,Bannu,3146.13,4/1/2023
49,LPG 11.67 kg Cylinder Each,3340.89,-1.16,Quetta,3387.19,4/1/2023
49,LPG 11.67 kg Cylinder Each,3340.89,-1.16,Khuz-dar,3242.1,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Islam-abad,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Rawal-pindi,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Gujran-wala,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Sialkot,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Lahore,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Faisal-abad,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Sar-godha,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Multan,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Baha-walpur,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Karachi,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Hyder-abad,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Sukkur,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Larkana,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Pesha-war,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Bannu,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Quetta,1.79,4/1/2023
50,Telephone Call Charges Per Min u,1.79,0,Khuz-dar,1.79,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Islam-abad,91.12,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Rawal-pindi,93.87,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Gujran-wala,98.83,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Sialkot,85.35,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Lahore,93.87,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Faisal-abad,85,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Sar-godha,106.58,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Multan,93.87,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Baha-walpur,94,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Karachi,87.07,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Hyder-abad,80,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Sukkur,97.41,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Larkana,85,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Pesha-war,99.59,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Bannu,80,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Quetta,93.87,4/1/2023
51,Toilet Soap LIFEBUOY 115 gm Each,91.13,1.55,Khuz-dar,88.3,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Islam-abad,Islam-abad,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Rawal-pindi,Rawal-pindi,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Gujran-wala,Gujran-wala,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Sialkot,Sialkot,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Lahore,Lahore,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Faisal-abad,Faisal-abad,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Sar-godha,Sar-godha,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Multan,Multan,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Baha-walpur,Baha-walpur,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Karachi,Karachi,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Hyder-abad,Hyder-abad,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Sukkur,Sukkur,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Larkana,Larkana,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Pesha-war,Pesha-war,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Bannu,Bannu,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Quetta,Quetta,4/1/2023
"S.
No.",Description Unit,"Average Prices Apr
23 Mar 23 Apr 22","%change Apr 23 over
Mar 23 Apr 22",Khuz-dar,Khuz-dar,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Islam-abad,2945.03,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Rawal-pindi,2955.44,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Gujran-wala,2663.46,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Sialkot,2398.39,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Lahore,2316,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Faisal-abad,2315,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Sar-godha,2774.99,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Multan,2605.87,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Baha-walpur,2470.12,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Karachi,2760.01,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Hyder-abad,2786.64,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Sukkur,2440,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Larkana,2472.13,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Pesha-war,2916.01,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Bannu,2890.44,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Quetta,2834.98,4/1/2023
1,Wheat Flour Bag 20 Kg,2658.97,28.8,Khuz-dar,2812.42,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Islam-abad,200.6,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Rawal-pindi,202.35,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Gujran-wala,174.93,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Sialkot,169.71,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Lahore,208.61,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Faisal-abad,243.29,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Sar-godha,176.6,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Multan,178.8,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Baha-walpur,170.71,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Karachi,221.54,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Hyder-abad,196.87,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Sukkur,220,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Larkana,180,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Pesha-war,196.61,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Bannu,170,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Quetta,247.33,4/1/2023
2,Rice Basmati Broken (Average Qualit y 1 Kg,193.59,4.92,Khuz-dar,160,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Islam-abad,131.36,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Rawal-pindi,118.27,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Gujran-wala,,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Sialkot,,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Lahore,81.87,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Faisal-abad,140,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Sar-godha,206.49,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Multan,147.72,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Baha-walpur,169.9,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Karachi,143.72,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Hyder-abad,174.93,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Sukkur,102.41,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Larkana,136.58,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Pesha-war,161.52,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Bannu,160,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Quetta,139.85,4/1/2023
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,140.27,3.74,Khuz-dar,136.58,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Islam-abad,108.77,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Rawal-pindi,108,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Gujran-wala,100,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Sialkot,100,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Lahore,104.88,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Faisal-abad,102.41,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Sar-godha,100,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Multan,100,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Baha-walpur,102.41,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Karachi,110,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Hyder-abad,110,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Sukkur,100,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Larkana,96.55,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Pesha-war,103.23,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Bannu,100,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Quetta,100,4/1/2023
4,Bread plain (Small Size) Each,102.64,1.51,Khuz-dar,100,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Islam-abad,862.88,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Rawal-pindi,820.44,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Gujran-wala,700,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Sialkot,750,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Lahore,792.21,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Faisal-abad,766.31,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Sar-godha,750,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Multan,750,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Baha-walpur,632.89,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Karachi,827.83,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Hyder-abad,678.72,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Sukkur,700,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Larkana,782.97,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Pesha-war,630.36,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Bannu,637.12,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Quetta,729.81,4/1/2023
5,Beef with Bone (Average Quality) 1 Kg,732.87,3.16,Khuz-dar,700,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Islam-abad,1772.16,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Rawal-pindi,1722.7,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Gujran-wala,1600,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Sialkot,1650,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Lahore,1825.89,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Faisal-abad,1557.04,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Sar-godha,1400,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Multan,1699.75,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Baha-walpur,1400,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Karachi,1658.23,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Hyder-abad,1540.88,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Sukkur,1400,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Larkana,1524.4,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Pesha-war,1361.43,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Bannu,1200,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Quetta,1649.49,4/1/2023
6,Mutton (Average Quality) 1 Kg,1541.71,3.53,Khuz-dar,1400,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Islam-abad,386.29,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Rawal-pindi,375.85,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Gujran-wala,354.02,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Sialkot,367.26,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Lahore,349.46,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Faisal-abad,367.41,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Sar-godha,350.6,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Multan,386.07,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Baha-walpur,353.64,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Karachi,433.94,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Hyder-abad,411.65,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Sukkur,393.59,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Larkana,412.25,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Pesha-war,373.55,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Bannu,394.89,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Quetta,433.92,4/1/2023
7,Chicken Farm Broiler (Live) 1 Kg,390.1,-1.35,Khuz-dar,521.32,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Islam-abad,196.56,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Rawal-pindi,190.58,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Gujran-wala,160,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Sialkot,140,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Lahore,142.12,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Faisal-abad,150,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Sar-godha,126.58,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Multan,149.14,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Baha-walpur,124.07,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Karachi,208.45,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Hyder-abad,166.31,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Sukkur,169.85,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Larkana,206.46,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Pesha-war,193.71,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Bannu,149.78,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Quetta,200,4/1/2023
8,Milk fresh (Un-boiled) 1 Ltr,165.09,3.47,Khuz-dar,170,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Islam-abad,212.5,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Rawal-pindi,206.73,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Gujran-wala,180,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Sialkot,150,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Lahore,168.56,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Faisal-abad,170,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Sar-godha,160,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Multan,171.04,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Baha-walpur,152.33,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Karachi,301.6,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Hyder-abad,240,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Sukkur,179.86,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Larkana,220,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Pesha-war,205.32,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Bannu,160,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Quetta,220,4/1/2023
9,Curd (Dahi) Loose 1 Kg,190.76,3,Khuz-dar,200,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Islam-abad,698.31,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Rawal-pindi,680,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Gujran-wala,680,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Sialkot,680,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Lahore,680,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Faisal-abad,680,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Sar-godha,660,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Multan,680,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Baha-walpur,680,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Karachi,677.8,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Hyder-abad,700,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Sukkur,680,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Larkana,680,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Pesha-war,720,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Bannu,680,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Quetta,680,4/1/2023
10, Powdered Milk NIDO 390 gm Polybag Each,683.19,0.22,Khuz-dar,680,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Islam-abad,272.46,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Rawal-pindi,270.1,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Gujran-wala,269.97,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Sialkot,267.46,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Lahore,267.45,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Faisal-abad,262.46,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Sar-godha,267.45,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Multan,265.19,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Baha-walpur,263.74,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Karachi,279.27,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Hyder-abad,262.38,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Sukkur,267.46,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Larkana,260.75,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Pesha-war,264.93,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Bannu,264.09,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Quetta,267.34,4/1/2023
11,Eggs Hen (Farm) 1 Dozen,266.27,8.64,Khuz-dar,254.95,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Islam-abad,697.21,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Rawal-pindi,674.55,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Gujran-wala,600,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Sialkot,560,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Lahore,586.1,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Faisal-abad,640,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Sar-godha,583.29,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Multan,577.74,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Baha-walpur,530.65,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Karachi,624.32,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Hyder-abad,510.3,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Sukkur,449.89,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Larkana,529.05,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Pesha-war,666.26,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Bannu,507.8,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Quetta,584.92,4/1/2023
12,Mustard Oil (Average Quality) 1 Kg,580.49,-1.57,Khuz-dar,606.59,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Islam-abad,3290,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Rawal-pindi,3290,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Gujran-wala,3290,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Sialkot,3290,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Lahore,3290,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Faisal-abad,3290,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Sar-godha,3510,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Multan,3510,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Baha-walpur,3290,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Karachi,3290,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Hyder-abad,3290,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Sukkur,3250,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Larkana,3290,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Pesha-war,3290,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Bannu,3329.75,4/1/2023
13,Cooking Oil DALDA or Other Similar B Each,3321.53,0.24,Quetta,3290,4/1/2023
