S. No,Description,Average Price,% Change,Cities,Value,Month
48,Hi-Speed Diesel Per Litre,115.47,2.49,Baha-walpur,115.77,07-01-2021
48,Hi-Speed Diesel Per Litre,115.47,2.49,Karachi,115.02,07-01-2021
48,Hi-Speed Diesel Per Litre,115.47,2.49,Hyder-abad,115.79,07-01-2021
48,Hi-Speed Diesel Per Litre,115.47,2.49,Sukkur,115,07-01-2021
48,Hi-Speed Diesel Per Litre,115.47,2.49,Larkana,115.22,07-01-2021
48,Hi-Speed Diesel Per Litre,115.47,2.49,Pesha-war,115,07-01-2021
48,Hi-Speed Diesel Per Litre,115.47,2.49,Bannu,117.72,07-01-2021
48,Hi-Speed Diesel Per Litre,115.47,2.49,Quetta,115.01,07-01-2021
48,Hi-Speed Diesel Per Litre,115.47,2.49,Khuz-dar,117.44,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Islam-abad,1786.83,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Rawal-pindi,1768.9,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Gujran-wala,1837.41,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Sialkot,1880,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Lahore,1887.22,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Faisal-abad,1553.98,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Sar-godha,1777.06,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Multan,1884.58,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Baha-walpur,1822.51,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Karachi,1761.31,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Hyder-abad,1887.02,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Sukkur,1842.94,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Larkana,1719.95,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Pesha-war,1911.71,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Bannu,1696.45,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Quetta,1628.3,07-01-2021
49,LPG 11.67 kg Cylinder Each,1784.99,15.81,Khuz-dar,1743.64,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Islam-abad,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Rawal-pindi,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Gujran-wala,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Sialkot,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Lahore,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Faisal-abad,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Sar-godha,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Multan,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Baha-walpur,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Karachi,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Hyder-abad,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Sukkur,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Larkana,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Pesha-war,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Bannu,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Quetta,1.79,07-01-2021
50,Telephone Call Charges Per Min u,1.79,0,Khuz-dar,1.79,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Islam-abad,53.58,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Rawal-pindi,53.58,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Gujran-wala,48,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Sialkot,51,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Lahore,52.07,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Faisal-abad,60,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Sar-godha,50,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Multan,53.8,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Baha-walpur,54.24,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Karachi,48.39,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Hyder-abad,48.39,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Sukkur,50,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Larkana,50,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Pesha-war,48.96,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Bannu,50,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Quetta,46.2,07-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,51.53,2.87,Khuz-dar,60,07-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Islam-abad,1169.36,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Rawal-pindi,1168.46,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Gujran-wala,1101.65,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Sialkot,1100,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Lahore,1100.35,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Faisal-abad,1020,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Sar-godha,1070,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Multan,1070.78,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Baha-walpur,1050,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Karachi,1255.37,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Hyder-abad,1266.61,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Sukkur,1140,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Larkana,1160,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Pesha-war,1124.04,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Bannu,1092.83,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Quetta,1231.24,08-01-2021
1,Wheat Flour Bag 20 Kg,1134.4,0.59,Khuz-dar,1200,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Islam-abad,109,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Rawal-pindi,99.87,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Gujran-wala,98.3,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Sialkot,80,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Lahore,88.78,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Faisal-abad,100,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Sar-godha,90,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Multan,99.18,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Baha-walpur,80,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Karachi,116.19,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Hyder-abad,92.4,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Sukkur,100,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Larkana,112.92,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Pesha-war,100,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Bannu,71.22,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Quetta,104.92,08-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,95.32,0.93,Khuz-dar,90,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Islam-abad,76.52,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Rawal-pindi,78.03,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Gujran-wala,,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Sialkot,,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Lahore,60,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Faisal-abad,60,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Sar-godha,90,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Multan,67.09,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Baha-walpur,70,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Karachi,80.03,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Hyder-abad,77.88,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Sukkur,60,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Larkana,65,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Pesha-war,70,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Bannu,74.89,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Quetta,89.91,08-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,72.67,-0.15,Khuz-dar,80,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Islam-abad,65,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Rawal-pindi,65,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Gujran-wala,60,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Sialkot,70,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Lahore,65,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Faisal-abad,65,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Sar-godha,65,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Multan,65,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Baha-walpur,45,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Karachi,45,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Hyder-abad,65,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Sukkur,70,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Larkana,60,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Pesha-war,60,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Bannu,50,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Quetta,60,08-01-2021
4,Bread plain (Small Size) Each,59.75,0.86,Khuz-dar,50,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Islam-abad,652.45,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Rawal-pindi,654.93,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Gujran-wala,550,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Sialkot,550,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Lahore,513.8,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Faisal-abad,566.19,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Sar-godha,513.25,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Multan,550,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Baha-walpur,466.08,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Karachi,674.65,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Hyder-abad,528.59,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Sukkur,500,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Larkana,500,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Pesha-war,500,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Bannu,482.74,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Quetta,599.94,08-01-2021
5,Beef with Bone (Average Quality) 1 Kg,544.7,0.96,Khuz-dar,512.06,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Islam-abad,1320.6,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Rawal-pindi,1313.03,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Gujran-wala,1232.45,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Sialkot,1200,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Lahore,1209.37,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Faisal-abad,1200,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Sar-godha,1100,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Multan,1100,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Baha-walpur,1032.28,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Karachi,1199.54,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Hyder-abad,1140.61,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Sukkur,1000,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Larkana,1050,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Pesha-war,993.32,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Bannu,900,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Quetta,1149.27,08-01-2021
6,Mutton (Average Quality) 1 Kg,1120.76,0.72,Khuz-dar,1012.27,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Islam-abad,156.74,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Rawal-pindi,154.6,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Gujran-wala,141.97,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Sialkot,157.5,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Lahore,141.43,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Faisal-abad,148.01,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Sar-godha,145.98,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Multan,168.96,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Baha-walpur,147.59,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Karachi,165.77,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Hyder-abad,163.44,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Sukkur,174.32,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Larkana,159.76,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Pesha-war,162.01,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Bannu,169.61,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Quetta,179.88,08-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,160.83,-14.31,Khuz-dar,209.33,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Islam-abad,129.51,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Rawal-pindi,126.46,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Gujran-wala,126.58,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Sialkot,101.23,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Lahore,101.83,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Faisal-abad,103.23,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Sar-godha,90,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Multan,100,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Baha-walpur,90,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Karachi,128.74,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Hyder-abad,120,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Sukkur,110,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Larkana,116.57,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Pesha-war,126.48,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Bannu,106.56,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Quetta,120,08-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,111.43,0.61,Khuz-dar,110,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Islam-abad,138.65,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Rawal-pindi,141.2,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Gujran-wala,136.58,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Sialkot,112.42,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Lahore,120.92,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Faisal-abad,113.24,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Sar-godha,120,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Multan,118.28,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Baha-walpur,100,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Karachi,199.04,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Hyder-abad,160,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Sukkur,120,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Larkana,126.33,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Pesha-war,136.49,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Bannu,120,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Quetta,134.94,08-01-2021
9,Curd (Dahi) Loose 1 Kg,128.89,0.66,Khuz-dar,120,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Islam-abad,500,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Rawal-pindi,500,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Gujran-wala,495,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Sialkot,500,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Lahore,490,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Faisal-abad,490,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Sar-godha,500,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Multan,480,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Baha-walpur,490,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Karachi,491.77,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Hyder-abad,500,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Sukkur,490,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Larkana,490,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Pesha-war,480,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Bannu,490,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Quetta,500,08-01-2021
10,Powdered Milk NIDO 390 gm Polyba g Each,493.3,0.49,Khuz-dar,500,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Islam-abad,161.92,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Rawal-pindi,154.35,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Gujran-wala,154.09,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Sialkot,154.92,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Lahore,154.21,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Faisal-abad,162.44,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Sar-godha,157.48,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Multan,147.15,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Baha-walpur,151.98,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Karachi,163.28,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Hyder-abad,165.55,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Sukkur,154.92,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Larkana,126.25,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Pesha-war,158.29,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Bannu,166.6,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Quetta,173.65,08-01-2021
11,Eggs Hen (Farm) 1 Dozen,156.58,-0.39,Khuz-dar,160.36,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Islam-abad,398.55,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Rawal-pindi,389.21,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Gujran-wala,320,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Sialkot,300,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Lahore,299.75,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Faisal-abad,320,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Sar-godha,306.52,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Multan,292.08,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Baha-walpur,300,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Karachi,299.32,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Hyder-abad,275.56,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Sukkur,268.23,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Larkana,314.88,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Pesha-war,304.88,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Bannu,277.21,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Quetta,274.97,08-01-2021
12,Mustard Oil (Average Quality) 1 Kg,306.54,1.64,Khuz-dar,300,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Islam-abad,1730,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Rawal-pindi,1730,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Gujran-wala,1650,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Sialkot,1684.65,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Lahore,1665,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Faisal-abad,1730,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Sar-godha,1675,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Multan,1590.9,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Baha-walpur,1665,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Karachi,1684.65,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Hyder-abad,1681.02,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Sukkur,1730,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Larkana,1697.87,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Pesha-war,1730,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Bannu,1655,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Quetta,1665,08-01-2021
13, Cooking Oil DALDA or Other Similar B Each,1677.22,3.89,Khuz-dar,1560,08-01-2021
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,849.15,4.74,Islam-abad,875,08-01-2021
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,849.15,4.74,Rawal-pindi,875,08-01-2021
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,849.15,4.74,Gujran-wala,840,08-01-2021
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,849.15,4.74,Sialkot,877.49,08-01-2021
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,849.15,4.74,Lahore,875,08-01-2021
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,849.15,4.74,Faisal-abad,875,08-01-2021
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,849.15,4.74,Sar-godha,840,08-01-2021
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,849.15,4.74,Multan,823.26,08-01-2021
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,849.15,4.74,Baha-walpur,840,08-01-2021
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,849.15,4.74,Karachi,851.03,08-01-2021
